"field_type_id","default_value","required_field","search_id","field_options"
1,"True",TRUE,331,NA
2,"pghs77",TRUE,331,NA
3,"holy-spirit-employee-plan",TRUE,331,NA
4,"-1",TRUE,331,NA
5,"",TRUE,331,NA
6,NA,TRUE,331,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,331,NA
8,"",FALSE,331,NA
9,NA,FALSE,331,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
10,"TRUE",FALSE,331,NA
11,"TRUE",FALSE,331,NA
0,"FALSE",TRUE,333,NA
1,"True",TRUE,333,NA
2,"pghs77",TRUE,333,NA
3,"holy-spirit-employee-plan",TRUE,333,NA
4,"21",TRUE,333,NA
5,"",TRUE,333,NA
6,NA,TRUE,333,"10&20&30&40&50&60&70&80&90&100"
10,"TRUE",FALSE,333,NA
11,"TRUE",FALSE,333,NA
12,"",FALSE,333,NA
0,"FALSE",TRUE,334,NA
1,"True",TRUE,334,NA
2,"pghs77",TRUE,334,NA
3,"holy-spirit-employee-plan",TRUE,334,NA
4,"23",TRUE,334,NA
5,"",TRUE,334,NA
6,NA,TRUE,334,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,334,NA
8,"",FALSE,334,NA
9,NA,FALSE,334,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
10,"TRUE",FALSE,334,NA
11,"TRUE",FALSE,334,NA
0,"FALSE",TRUE,335,NA
1,"True",TRUE,335,NA
2,"pghs77",TRUE,335,NA
3,"holy-spirit-employee-plan",TRUE,335,NA
4,"24",TRUE,335,NA
5,"",TRUE,335,NA
6,NA,TRUE,335,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,335,NA
8,"",FALSE,335,NA
9,NA,FALSE,335,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,336,NA
1,"True",TRUE,336,NA
2,"pghs77",TRUE,336,NA
3,"holy-spirit-employee-plan",TRUE,336,NA
4,"2",TRUE,336,NA
5,"",TRUE,336,NA
6,NA,TRUE,336,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,336,NA
0,"FALSE",TRUE,337,NA
1,"True",TRUE,337,NA
2,"pghs77",TRUE,337,NA
3,"holy-spirit-employee-plan",TRUE,337,NA
4,"3",TRUE,337,NA
5,"",TRUE,337,NA
6,NA,TRUE,337,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,337,NA
13,NA,FALSE,337,"&AUTISM_SERVICES"
0,"FALSE",TRUE,338,NA
1,"True",TRUE,338,NA
2,"pghs77",TRUE,338,NA
3,"holy-spirit-employee-plan",TRUE,338,NA
4,"4",TRUE,338,NA
5,"",TRUE,338,NA
6,NA,TRUE,338,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,338,NA
0,"FALSE",TRUE,339,NA
1,"True",TRUE,339,NA
2,"pghs77",TRUE,339,NA
3,"holy-spirit-employee-plan",TRUE,339,NA
4,"5",TRUE,339,NA
5,"",TRUE,339,NA
6,NA,TRUE,339,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,339,NA
0,"FALSE",TRUE,340,NA
1,"True",TRUE,340,NA
2,"pghs77",TRUE,340,NA
3,"holy-spirit-employee-plan",TRUE,340,NA
4,"9",TRUE,340,NA
5,"",TRUE,340,NA
6,NA,TRUE,340,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,340,NA
13,NA,FALSE,340,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,341,NA
1,"True",TRUE,341,NA
2,"pghs77",TRUE,341,NA
3,"holy-spirit-employee-plan",TRUE,341,NA
4,"10",TRUE,341,NA
5,"",TRUE,341,NA
6,NA,TRUE,341,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,341,NA
0,"FALSE",TRUE,342,NA
1,"True",TRUE,342,NA
2,"pghs77",TRUE,342,NA
3,"holy-spirit-employee-plan",TRUE,342,NA
4,"11",TRUE,342,NA
5,"",TRUE,342,NA
6,NA,TRUE,342,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,342,NA
0,"FALSE",TRUE,343,NA
1,"True",TRUE,343,NA
2,"pghs77",TRUE,343,NA
3,"holy-spirit-employee-plan",TRUE,343,NA
4,"12",TRUE,343,NA
5,"",TRUE,343,NA
6,NA,TRUE,343,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,343,NA
13,NA,FALSE,343,"&CARD_EVENT_MON&MOBILE_CARD_TELE&PACEMAKER_MON"
0,"FALSE",TRUE,344,NA
1,"True",TRUE,344,NA
2,"pghs77",TRUE,344,NA
3,"holy-spirit-employee-plan",TRUE,344,NA
4,"16",TRUE,344,NA
5,"",TRUE,344,NA
6,NA,TRUE,344,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,344,NA
13,NA,FALSE,344,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,345,NA
1,"True",TRUE,345,NA
2,"pghs77",TRUE,345,NA
3,"holy-spirit-employee-plan",TRUE,345,NA
4,"17",TRUE,345,NA
5,"",TRUE,345,NA
6,NA,TRUE,345,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,345,NA
13,NA,FALSE,345,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,346,NA
1,"True",TRUE,346,NA
2,"pghs77",TRUE,346,NA
3,"holy-spirit-employee-plan",TRUE,346,NA
4,"18",TRUE,346,NA
5,"",TRUE,346,NA
6,NA,TRUE,346,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,346,NA
13,NA,FALSE,346,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,347,NA
1,"True",TRUE,347,NA
2,"pghs77",TRUE,347,NA
3,"holy-spirit-employee-plan",TRUE,347,NA
4,"27",TRUE,347,NA
5,"",TRUE,347,NA
6,NA,TRUE,347,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,347,NA
0,"FALSE",TRUE,348,NA
1,"True",TRUE,348,NA
2,"pghs77",TRUE,348,NA
3,"holy-spirit-employee-plan",TRUE,348,NA
4,"19",TRUE,348,NA
5,"",TRUE,348,NA
6,NA,TRUE,348,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,348,NA
0,"FALSE",TRUE,349,NA
1,"True",TRUE,349,NA
2,"pghs77",TRUE,349,NA
3,"holy-spirit-employee-plan",TRUE,349,NA
4,"1",TRUE,349,NA
5,"",TRUE,349,NA
6,NA,TRUE,349,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,349,NA
0,"FALSE",TRUE,350,NA
1,"True",TRUE,350,NA
2,"pghs77",TRUE,350,NA
3,"holy-spirit-employee-plan",TRUE,350,NA
4,"7",TRUE,350,NA
14,NA,TRUE,350,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,350,""
12,"",FALSE,350,NA
13,NA,FALSE,350,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,351,NA
1,"True",TRUE,351,NA
2,"pghs77",TRUE,351,NA
3,"holy-spirit-employee-plan",TRUE,351,NA
4,"8",TRUE,351,NA
14,NA,TRUE,351,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,351,""
12,"",FALSE,351,NA
13,NA,FALSE,351,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,352,NA
1,"True",TRUE,352,NA
2,"pghs77",TRUE,352,NA
3,"holy-spirit-employee-plan",TRUE,352,NA
4,"13",TRUE,352,NA
5,"",TRUE,352,NA
6,NA,TRUE,352,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,352,NA
0,"FALSE",TRUE,353,NA
1,"True",TRUE,353,NA
2,"pghs77",TRUE,353,NA
3,"holy-spirit-employee-plan",TRUE,353,NA
4,"30",TRUE,353,NA
5,"",TRUE,353,NA
6,NA,TRUE,353,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,353,NA
0,"FALSE",TRUE,354,NA
1,"True",TRUE,354,NA
2,"pghs77",TRUE,354,NA
3,"holy-spirit-employee-plan",TRUE,354,NA
4,"14",TRUE,354,NA
5,"",TRUE,354,NA
6,NA,TRUE,354,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,354,NA
0,"FALSE",TRUE,355,NA
1,"True",TRUE,355,NA
2,"pghs77",TRUE,355,NA
3,"holy-spirit-employee-plan",TRUE,355,NA
4,"15",TRUE,355,NA
5,"",TRUE,355,NA
6,NA,TRUE,355,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,355,NA
13,NA,FALSE,355,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,356,NA
1,"True",TRUE,356,NA
2,"pgpea5",TRUE,356,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,356,NA
4,"-1",TRUE,356,NA
5,"",TRUE,356,NA
6,NA,TRUE,356,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,356,NA
8,"",FALSE,356,NA
9,NA,FALSE,356,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&MIDWIFE&OB_GYN&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
10,"TRUE",FALSE,356,NA
11,"TRUE",FALSE,356,NA
0,"FALSE",TRUE,358,NA
1,"True",TRUE,358,NA
2,"pgpea5",TRUE,358,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,358,NA
4,"21",TRUE,358,NA
5,"",TRUE,358,NA
6,NA,TRUE,358,"10&20&30&40&50&60&70&80&90&100"
10,"TRUE",FALSE,358,NA
11,"TRUE",FALSE,358,NA
12,"",FALSE,358,NA
0,"FALSE",TRUE,359,NA
1,"True",TRUE,359,NA
2,"pgpea5",TRUE,359,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,359,NA
4,"23",TRUE,359,NA
5,"",TRUE,359,NA
6,NA,TRUE,359,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,359,NA
8,"",FALSE,359,NA
9,NA,FALSE,359,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
10,"TRUE",FALSE,359,NA
11,"TRUE",FALSE,359,NA
0,"FALSE",TRUE,360,NA
1,"True",TRUE,360,NA
2,"pgpea5",TRUE,360,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,360,NA
4,"24",TRUE,360,NA
5,"",TRUE,360,NA
6,NA,TRUE,360,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,360,NA
8,"",FALSE,360,NA
9,NA,FALSE,360,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&MIDWIFE&OB_GYN&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,361,NA
1,"True",TRUE,361,NA
2,"pgpea5",TRUE,361,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,361,NA
4,"2",TRUE,361,NA
5,"",TRUE,361,NA
6,NA,TRUE,361,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,361,NA
0,"FALSE",TRUE,362,NA
1,"True",TRUE,362,NA
2,"pgpea5",TRUE,362,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,362,NA
4,"3",TRUE,362,NA
5,"",TRUE,362,NA
6,NA,TRUE,362,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,362,NA
13,NA,FALSE,362,"&AUTISM_SERVICES"
0,"FALSE",TRUE,363,NA
1,"True",TRUE,363,NA
2,"pgpea5",TRUE,363,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,363,NA
4,"4",TRUE,363,NA
5,"",TRUE,363,NA
6,NA,TRUE,363,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,363,NA
0,"FALSE",TRUE,364,NA
1,"True",TRUE,364,NA
2,"pgpea5",TRUE,364,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,364,NA
4,"5",TRUE,364,NA
5,"",TRUE,364,NA
6,NA,TRUE,364,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,364,NA
0,"FALSE",TRUE,365,NA
1,"True",TRUE,365,NA
2,"pgpea5",TRUE,365,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,365,NA
4,"9",TRUE,365,NA
5,"",TRUE,365,NA
6,NA,TRUE,365,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,365,NA
13,NA,FALSE,365,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,366,NA
1,"True",TRUE,366,NA
2,"pgpea5",TRUE,366,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,366,NA
4,"10",TRUE,366,NA
5,"",TRUE,366,NA
6,NA,TRUE,366,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,366,NA
0,"FALSE",TRUE,367,NA
1,"True",TRUE,367,NA
2,"pgpea5",TRUE,367,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,367,NA
4,"11",TRUE,367,NA
5,"",TRUE,367,NA
6,NA,TRUE,367,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,367,NA
0,"FALSE",TRUE,368,NA
1,"True",TRUE,368,NA
2,"pgpea5",TRUE,368,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,368,NA
4,"16",TRUE,368,NA
5,"",TRUE,368,NA
6,NA,TRUE,368,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,368,NA
13,NA,FALSE,368,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,369,NA
1,"True",TRUE,369,NA
2,"pgpea5",TRUE,369,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,369,NA
4,"17",TRUE,369,NA
5,"",TRUE,369,NA
6,NA,TRUE,369,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,369,NA
13,NA,FALSE,369,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,370,NA
1,"True",TRUE,370,NA
2,"pgpea5",TRUE,370,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,370,NA
4,"18",TRUE,370,NA
5,"",TRUE,370,NA
6,NA,TRUE,370,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,370,NA
13,NA,FALSE,370,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,371,NA
1,"True",TRUE,371,NA
2,"pgpea5",TRUE,371,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,371,NA
4,"27",TRUE,371,NA
5,"",TRUE,371,NA
6,NA,TRUE,371,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,371,NA
0,"FALSE",TRUE,372,NA
1,"True",TRUE,372,NA
2,"pgpea5",TRUE,372,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,372,NA
4,"19",TRUE,372,NA
5,"",TRUE,372,NA
6,NA,TRUE,372,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,372,NA
0,"FALSE",TRUE,373,NA
1,"True",TRUE,373,NA
2,"pgpea5",TRUE,373,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,373,NA
4,"1",TRUE,373,NA
5,"",TRUE,373,NA
6,NA,TRUE,373,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,373,NA
0,"FALSE",TRUE,374,NA
1,"True",TRUE,374,NA
2,"pgpea5",TRUE,374,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,374,NA
4,"7",TRUE,374,NA
14,NA,TRUE,374,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,374,""
12,"",FALSE,374,NA
13,NA,FALSE,374,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,375,NA
1,"True",TRUE,375,NA
2,"pgpea5",TRUE,375,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,375,NA
4,"8",TRUE,375,NA
14,NA,TRUE,375,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,375,""
12,"",FALSE,375,NA
13,NA,FALSE,375,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,376,NA
1,"True",TRUE,376,NA
2,"pgpea5",TRUE,376,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,376,NA
4,"13",TRUE,376,NA
5,"",TRUE,376,NA
6,NA,TRUE,376,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,376,NA
0,"FALSE",TRUE,377,NA
1,"True",TRUE,377,NA
2,"pgpea5",TRUE,377,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,377,NA
4,"30",TRUE,377,NA
5,"",TRUE,377,NA
6,NA,TRUE,377,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,377,NA
0,"FALSE",TRUE,378,NA
1,"True",TRUE,378,NA
2,"pgpea5",TRUE,378,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,378,NA
4,"14",TRUE,378,NA
5,"",TRUE,378,NA
6,NA,TRUE,378,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,378,NA
0,"FALSE",TRUE,379,NA
1,"True",TRUE,379,NA
2,"pgpea5",TRUE,379,NA
3,"pebtf-custom-hmo-rehp-custom-hmo",TRUE,379,NA
4,"15",TRUE,379,NA
5,"",TRUE,379,NA
6,NA,TRUE,379,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,379,NA
13,NA,FALSE,379,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,380,NA
1,"True",TRUE,380,NA
2,"pgsl90",TRUE,380,NA
3,"st-lukes-university-health-network",TRUE,380,NA
4,"-1",TRUE,380,NA
5,"",TRUE,380,NA
6,NA,TRUE,380,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,380,NA
8,"",FALSE,380,NA
9,NA,FALSE,380,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,382,NA
1,"True",TRUE,382,NA
2,"pgsl90",TRUE,382,NA
3,"st-lukes-university-health-network",TRUE,382,NA
4,"21",TRUE,382,NA
5,"",TRUE,382,NA
6,NA,TRUE,382,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,382,NA
0,"FALSE",TRUE,383,NA
1,"True",TRUE,383,NA
2,"pgsl90",TRUE,383,NA
3,"st-lukes-university-health-network",TRUE,383,NA
4,"23",TRUE,383,NA
5,"",TRUE,383,NA
6,NA,TRUE,383,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,383,NA
8,"",FALSE,383,NA
9,NA,FALSE,383,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
0,"FALSE",TRUE,384,NA
1,"True",TRUE,384,NA
2,"pgsl90",TRUE,384,NA
3,"st-lukes-university-health-network",TRUE,384,NA
4,"24",TRUE,384,NA
